text,label
...এই দেশে আবার জোরে গাড়ি চালিয়ে যাওয়া যায় কোথাও?,0
উনি একটু সামনে যেয়ে জ্যামে আঁটকে গেলেন,0
"ভাবছি, আমিও হেঁটে যেয়ে গ্লাসে নক করে বলব নাকি, ‘ম্যাডাম, এক দাম ১৮৫০০... ক্যাশ আছে সাথে? নাকি গাড়িতে উঠবো বাসায় যেয়ে দিবেন? ড্রাইভার সাহেব দরজার লক খুলেন উঠি’",0
"এখন যতই মার্সিডিজ চড়ি, অন্য গাড়ি দেখলে নাক সিটকাই... শেষ যাত্রাটা কিন্তু হবে সেই ভাঙা টয়োটার ‘শীতাতপ নিয়ন্ত্রিত’ লাল স্টিকার লাগানো লাশবাহী গাড়িতেই",0
এখন যতই দোকানে যেয়ে এই কাপড়ে আমার কুটকুট লাগে বলে দামী রিঙ্কেল ফ্রি কাপড় খুঁজি...  পড়তে হবে সেই সুতির কাপড়টাই কাফনে,0
"এখন যতই শক্ত বালিশ দেখলে দূরে ঠেলে দেই, পারলে পালকের বালিশও বানিয়ে আনি... শুতে হবে সেদিন বিনা বালিশে মাটিতেই",0
ফোম জাজিম তোষক ছাড়া শুয়ে শান্তি পাই না... আজ পর্যন্ত কবরে শোয়ার জন্য কেউ চাদরটাও নিয়ে যেতে পারেনি,0
এখন যতই কফি না খেলে আমার ফ্রেশই লাগে না বলি... সেদিন টঙ্গের দোকানের  সস্তা চা পাতাই আমার আশেপাশে থাকবে আমার লাশটাকে ফ্রেশ রাখার জন্য,0
"এখন যতই সুগন্ধি সাবান খুঁজি নিজের জন্য, সেদিন কর্পূর দিয়েই শেষ গোসলটা হবে",0
"এখন যতই মসজিদে জুতা হারিয়ে যাওয়ার ভয়ে নামাজে মনোযোগ দিতে পারি না... সেদিন  আমাকে ঘর থেকে খাটিয়াতে তুলে খালি পায়েই বিদায় দিবে, কেউ বলবে না ভাইয়ের পেডিকিউর করা পা জোড়া দেখি খালি, একটা জুতা পরায়ে দে কুইক",0
"এখন যতই প্রশ্নপত্র ফাঁস নিয়ে হাউকাউ করি... সেদিন কবরে যে ৩ টা প্রশ্ন করা হবে, সেগুলো বেঁচে থাকা অবস্থায় ফাঁস হয়ে যাওয়ার পরেও, আমরা অনেকেই ঠিক মতো উত্তর দিতে পারব না",0
এখন যতই ঠিক মতো চিনিই না মানুষদের লাইক কমেন্ট নিয়ে বিজি থাকি... সেদিন মুনকার-নাকির নামের দুই হাতের উপর বসে থাকা চির চেনা দুই ফেরেশতার লাইক কমেন্টই আমার ভাগ্য নির্ধারণ করবে,0
এখন যতই বলি আমার এতো ফ্যান ফলোয়ার... সেদিন আমাকে কবরে রেখে কেউ অতিরিক্ত ১০ টা মিনিটও দাঁড়িয়ে থাকবে না... সবাই চলে আসবে,0
"যদি কেউ গোরস্থানের গাছটা ধরে দাঁড়িয়ে থাকে, সেটা হবে আমার বাবা মা ভাই বোন বা স্ত্রী সন্তানেরা",0
যাদের জন্য এখন কিনা আমাদের সময়ই নেই,0
"বাবা দিবসে, বাবাকে মুখের উপর সাহস করে বলতে পারি না, “বাবা আজকে কিন্তু বাবা দিবস”",0
থাপড়ায়ে জিব্বা লুজ করে ফেলবে,0
অদ্ভুত এই সম্পর্কটা,0
"যেটা নিয়ে কিনা, আবার গর্বও হয়",0
"... অথচ সেদিন ক্যালিফোর্নিয়ায় এক বাপ, তার ছেলেকে একটু বকা দেয়",0
"ছেলে গজগজ করতে করতে পাশের রুমে যেয়ে 911 এ ফোন দিয়ে বলে, “আমি ইনসিকিউরড ফিল করছি”",0
পোঁ পোঁ করতে করতে ১০ মিনিট পর পুলিশ এসে বাবাকে চেং দোলা করে থানায় নিয়ে যায়... আর জীবনেও বকা দিবে না মুচলেকা দিয়ে বান্দা ১৮ ঘন্টা পরে ছাড়া পায়,0
"চারিদিকে পোঁ পোঁ আওয়াজের মাঝে তোরা বাবা-দিবস বাবা-দিবস না করে, আয় আমাদের দেশে আয়... দেখে যা বাবা-সন্তান সম্পর্ক কি",0
--,0
... আমার ছোটবেলার বন্ধু রবির বাবা আজ ১৪ বছর থেকে প্যারালাইজড,0
রবি এই ১৪ বছর ধরে প্রত্যেকদিন অফিস শেষ করে বাসায় এসে বাবার খাটের পাশে বসে এশার নামাজ পড়ে,0
১৪ বছর ধরে একই রুটিন তার,0
"নামাজ শেষ করে প্রতিবার সালাম ফিরিয়েই খাটের দিকে তাকিয়ে সে আশা করে বাবাকে হয়ত দেখবে; খাটের উপরে বসতে বসতে বলছে, ‘অনেকদিন শুয়ে ছিলাম রে রবি... চল একটু হেঁটে আসি’",0
১৪ বছরে প্রায় ৩০ হাজার বার সে সালাম ফিরিয়ে হতাশ হয়েছে,0
হাল ছাড়েনি,0
ছাড়বেও না সে,0
গত ঈদে আমি তার বাসায় যেয়ে দেখি সে তার বাবাকে সেইভ করিয়ে নতুন পাঞ্জাবী পড়িয়ে রেখেছে,0
"তার বাবার চোখের দিকে তাকালে মনে হয়, তিনি হাসছেন... সুখের হাসি",0
এরকম ছেলে পাওয়া ভাগ্যের ব্যাপার,0
"আমি তার বাবা হলে, হঠাৎ একদিন সুস্থ হয়ে উঠলেও খাটে উঠে বসতাম না... মটকা মেরে পড়ে থাকতাম",0
সবার ভাগ্যে এরকম পুত্র জোটে না,0
"রবির আজ ইয়া বড় বড় দাড়ি ... আর তার বাবা, ক্লিন শেভড",0
"যে রবিকে এক সময় তার বাবা হাঁটা শিখিয়েছে... আজ সেই ছেলে বামে সালাম ফিরে অনেক আশা নিয়ে অপেক্ষা করে শোনার জন্য, “একটু হাঁটব, ধর তো... জুতা আছে নাকি হাল ছাইড়ে ফেলায় দিসস?”",0
"... এদের কেমিস্ট্রি দেখে আমি মাঝে মাঝে গুলিয়ে ফেলি, কে বাবা আর কে পুত্র... কে প্রকৃত হিরো",0
পৃথিবীটা খুব অদ্ভুত,0
যতদিনে বুঝতে পারি ‘হ্যা বাবাই হলো আমার প্রথম হিরো’... ততদিনে হয়তো আমার একটা সন্তান থাকবে যার কাছে আমি কিনা ভিলেন,0
অদ্ভুত খুব পৃথিবীটা,0
রামপুরার এক টিভির শো রুমের সামনের গ্লাস আজকে উইন্ডো ক্লিনার দিয়ে পরিষ্কার করা হচ্ছে,0
তারা জানে কাল গ্লাসের ভিতর দিয়ে অসংখ্য উৎসুক চোখ উঁকি মারবে,0
ব্রাঞ্চ ম্যানেজারের এখতিয়ারে থাকলে কাল তিনি দরজা খুলে দিতেন সবার জন্য... তার সাধ্যে থাকলে গ্লাসের বাইরে কিছু টুল বসিয়ে দিতেন,0
কিন্তু এটা তিনি পারবেন না... যেটা তিনি পারবেন সেটাই করছেন,0
কেউ উঁকি দিয়ে স্কোর বুঝতে না পারলে কেমনে হবে?,0
নিজ পকেটের টাকা দিয়ে তিনি আজকে উইন্ডো ক্লিনার কিনে এনেছেন,0
আফটার অল বাঘের ব্লাড লাইনের লোক আমরা,0
গতখেলায় শো-রুমের সামনে ভিড়ের ঠ্যালায় রিকশার সিটের উপর ব্যাল্যান্স করে দাঁড়িয়ে খেলা দেখতে যেয়ে এক বান্দা উপুত হয়ে পড়ে কপাল ফাটিয়েছিল,0
"এবার যেন এরকম সার্কাসি করে খেলা কেউ না দেখে, তার জন্য ম্যানেজার সাহেব চিন্তা করছেন কি বুদ্ধি বের করা যায়",0
বাঘের ব্লাড লাইনের লোক পড়ে ব্যাথা পাইলে কেমনে হবে,0
"দেশের মানুষকে ব্যাথা দেয়া যাবে না, তাহলে খেলায় হেরে যাবার সম্ভাবনা আছে... অতীতে তাই বলে",0
"...সেদিন এক সিএনজিওয়ালা বলছে, ‘ভাড়া মিটারে যত আসবে ততই দিয়েন’",0
"“ও খোদা, আপনি মিটারে চলেন?”",0
"‘না... সব সময় না... যেদিন বাংলাদেশের খেলা থাকে, কেবল সেদিন’",0
"... সে নিজে নিজে একটা থিওরী আবিষ্কার করেছে, সে যেদিন আর সবার মত মিটার বন্ধ করে ভাড়ায় চলে, সেদিনই কেন জানি বাংলাদেশ ক্রিকেট খেলায় হেরে যায়",0
একদিন কি মনে করে বাংলাদেশ চলাকালীন সময়ে তিনি ঠিক করলেন আজকে অন্তত তিনি মিটারে চালাবেন,0
সেদিন বাংলাদেশ জিতে গেলো,0
এই হলো তার থিওরী... আজও তিনি এই থিওরী মেনে চলেন,0
"থিওরি মানার পরেও যদি সেদিন বাংলাদেশ হেরে যায়; তিনি ধরে নেন, তার দ্বারা হয়ত অন্য কোনও বড় ভুল হয়েছে আজকে, যার কারণে বাংলাদেশ টিম জিতেনি",0
...দোষটা তারই,0
"আমি আরেকজনকে চিনি, যিনি বাংলাদেশের খেলা চলাকালীন সময়ে পানি খান না",0
"একবার খেলা দেখার সময় টেনশনে তিনি পানির গ্লাসে চুমুক দিতেই একটা উইকেট পড়ে গেলো... একটু থেমে, আরেকটু চুমুক দিতেই আরেকটা উইকেট গন",0
"তারপর থেকে বাংলাদেশের খেলার সময়, তিনি পানিই খান না (তাও ভালো পানি খাওয়ার সময় বাংলাদেশ টিম ছক্কা মারেনি... তাহলে খবরই ছিলো) :p",0
"আমি আরেকজনকে চিনি, যে আবিষ্কার করেছে শুয়ে খেলা দেখলে বাংলাদেশ ভালো খেলে... আমি যতবারই তার বাসায় যাই, দেখি সুস্থ মানুষটা খাটে শুয়ে মাথা উঁচিয়ে খেলা দেখছে",0
"... আচ্ছা আমার কথা বাদ দেন, বলেন তো কার এরকম কোনও বন্ধু নেই যে আপনাকে বলেনি; 'আমি তো বাংলাদেশের খেলা দেখি না... আমি টিভি ছাড়লেই একটা করে উইকেট পড়ে... এখন খেলার স্কোর কি রে?'",0
"“দল খারাপ করছে... উইকেট পড়ছে, আমরা টানন দিয়ে দোষটা আমাদের নিজেদের ঘাড়ে নিয়ে নেই”",0
...এরকম ফ্যান পাওয়া ভাগ্যের ব্যাপার,0
"বাংলাদেশ দলকে বলছি, আমরা চাই না আপনারা চ্যাম্পিয়ান হন... আমরা চাই না সব খেলাতেই জিততে হবে",0
"আমরা শুধু চাই ফাইটিং করতে... জিততে না পারলেও, সহজে হারতে চাই না",0
"ফাইটিং করে জিততে না পারলেও, তৃষ্ণার্থ গলাতেই মেনে নিতে রাজি আছি যে; হয়ত আমাদের দ্বারাই অন্য কোনও বড় ভুল হয়েছে আজকে, যার কারণে বাংলাদেশ টিম জিতেনি",0
... ভেরি বেস্ট অফ লাক টাইগারস,0
টাইগার যে সব সময়েই শিকার ধরতে পারবে এমন কোনও কথা নেই... শিকারকে দৌড়ানী দেয়াটাও টাইগারের ঐতিহ্যের অংশ (তথ্যসুত্রঃ ডিস্কোভারি চ্যানেল),0
"গতকাল শনিবার, বিটিভি নির্ধারিত সময়ের ১১ মিনিট আগে মাগরিবের আজান প্রচার করে ফেলে",0
সেদিন ইফতারের সময় ছিল ৬টা ৪৬ মিনিট ... কিন্তু বিটিভিতে ৬টা ৩৫ মিনিটে মাগরিবের আজান প্রচারিত হয়,0
এ ঘটনায় তারা কোনও দুঃখ প্রকাশ বা ভুল স্বীকার না করে তাড়াতাড়ি হামদ নাত ‘দে পানা দে’ সিডি ছেড়ে দেন,0
খেজুর হাতে নির্ধারিত সময়ের ১১ মিনিট আগে আজান শেষ হয়ে ‘দে পানা দে ...ইয়া এলাহী ...দে পানা’ শুনে অসংখ্য আমরা দুবিদায় পড়ে যাই,0
"এ ব্যাপারে বিটিভির মহাপরিচাককে ফোন করা হলে তিনি মুড়ি চিবাতে চিবাতে বলেন, “১১ মিনিটের হিসাব কৈ পাইলেন মুহতারাম? বড়জোর ৭/৮ মিনিট এদিক ওইদিক হইসে। চট্রগ্রামের সময়সূচীর সাথে ঢাকার সময়সূচী একটু এদিক ওদিক হয়ে গিয়েছিল। নাও এব্রিথিং ইজ আন্ডার কন্ট্রোল... যান দে পানা শুনেন”",0
... ওদিকে আমাদের অর্থমন্ত্রী আর কিসের কিসের উপর ভ্যাট বসাবেন তা খুঁজে পাচ্ছেন না,0
"কাপড় কিনলেও ভ্যাট, সেটা কেনার পর সেগুলো আলমারিতে গুছিয়ে রাখলেও বলে ভ্যাট দিতে হবে",0
"আমি বলি, জাস্ট কষ্ট করে সরকারী কর্মচারীদের বেহুদা কাজকর্মের উপর আর মন্ত্রী-এমপিদের মুখের কথার উপর ভ্যাট বসান",0
"মাশাল্লাহ এতে সরকারী কোষাগারের যে ইনকাম হবে, তা দিয়ে শুধু পদ্মার উপরে সেতু কেন? মেঘনা যমুনা করতোয়া ব্রহ্মপুত্রতের উপরেও পদ্মা সেতু বানিয়ে ফেলতে পারবেন, তাও ২ টা করে... একটা দিয়ে গাড়ি যাবে, একটা দিয়ে গাড়ি আসবে",0
পুরা ‘দে পানা’ বাজেট হবে,0
"“নুপুরের দাম হাজার টাকা, কিন্তু তার স্থান পায়েই হয়... টিপের দাম এক টাকা হলেও তার স্থান কপালে",0
"যে নুনের মতো তিতকুটে জ্ঞান দেয়, সেই আসল বন্ধু। ইতিহাস সাক্ষী আছে, নুনে কখনো পোকা ধরেনি... আর মিষ্টিতে তো প্রতিদিনই পোকা ধরে, পিঁপড়ারাও ছাড়েনি...",0
বরযাত্রার সময় সমস্ত মানুষ পেছনে থাকে আর বর সবার আগে আগে যায়... মৃতদেহও সবার আগে থাকে আর সব মানুষ পেছনে...,0
"মোমবাতি জ্বালিয়ে মৃত মানুষকে স্মরণ করা হয় আবার সেই মোমবাতি নিভিয়েই, জন্মদিন পালন করা হয়...",0
মানুষ সোজা পথে চলতে চায় নাহ আর বাঁকা পথের প্রতি সবারই আগ্রহ বেশী... এজন্যই তো মদ বিক্রেতাকে কারো কাছে যেতে হয় নাহ আর দুধ বিক্রেতাকে পাড়ায় পাড়ায় যেতে হয়...,0
"আমরা দুধ বিক্রেতাকে সর্বদা বলি, ""জল মেশাননি তো?""…  আর মদে নিজেরাই জল মিশিয়ে খাই",0
একই গ্রন্থাগারে গীতা আর কোরান এক সাথে থাকে ... নিজেদের মাঝে কখনোই লড়াই করে না... যারা এদের নিয়ে লড়াই করে তারা গীতা আর কোরান কোনদিনও পড়ে না,0
"আজ পর্যন্ত মানুষকে এটুকুই বুঝলাম... তাকে জানোয়ার বললে ক্ষেপে যায়, কিন্তু সিংহ বললে খুশি হয়”",0
...লেখাটা হোম পেইজে পেলাম... মুগ্ধ হয়ে পড়লাম,0
"ইদানিং আসলেই আমাদের ‘ভাবা’ জিনিসটা কম হয়... এতো সিম্পল কিছু কথা, পড়ার পর ভাবি কেন যে আমার মাথায় আগে আসলো না",0
"অফিস সংসার হোমপেইজ এসবের ভিড়ে, আসলে ভাবার সময় আমরা পাচ্ছিই না",0
এই ডিজিটাল যুগ আমাদের ভাবনা নামের এনালগ জিনিসটা কেড়ে নিয়েছে একদম,0
একটা সময় মানুষ ঘরসংসার ছেড়ে গুহায় যেয়ে আস্থানা গড়ত শুধু ভাবার জন্য,0
"আর আজ, আমরা ভাবতে বসি কমডে... তাও হাতে থাকে মোবাইল",0
হাঁটতে বের হলেও কানে থাকে হেডফোন,0
"এখন পর্যন্ত এই আমাদের সবচেয়ে যে জিনিসটা আনউজড রয়েছে, তা হলো মস্তিষ্ক",0
যেমন রোযা আসতেই বুলি আউরাই সংযম এর মাস এসে গেছে,0
অথচ নিজের চোখকে সংযম না করিয়ে একটা ভাস্কর্য সরিয়ে ফেলাটাকে সংযম মনে করি,0
কি অদ্ভুত,0
একটা প্রাণ সংযম করবে না... কিন্তু একটা নিষ্প্রাণ দেহকে সংযম করে চলতে হবে,0
"মস্তিষ্ক দিয়ে না ভেবে, আমরা চোখ দিয়ে ভাবি",0
কি অদ্ভুত কি অদ্ভুত,0
লেখাটা লিখতে লিখতে আজকে ২ টা ফোন পেয়েছি... একটা একজনের বাবার চল্লিশার অনুষ্ঠানের দাওয়াত,0
"আর আরেকটা, একজনের বাচ্চার ৪০ দিন হয়েছে...  ৪০ দিন হলেই নাকি তবে শিশুকে আঁতুড়ঘর থেকে বের করার নিয়ম ...তাই অনুষ্ঠান করছে",0
"ভাবতে বসে আজই প্রথম লক্ষ্য করলাম প্রাণ থাকুক আর নাই থাকুক, দুই আত্মার জন্যই এই ‘৪০ দিন’ ব্যাপারটা গুরুত্বপূর্ণ",0
"মস্তিষ্ক দিয়ে না ভেবে, আমরা সংখ্যা দিয়ে ভাবি",0
কি অদ্ভুত কি অদ্ভুত,0
না পৃথিবীটা না ... এই আমরা,0
এক সময় গয়নার দোকানের সামনের কাঁচে লেখা থাকতো,0
“শীতাতপ নিয়ন্ত্রিত”,0
চাঁদনী চকে আম্মার সাথে যেয়ে বিরক্ত হয়ে মেরুন কালারের ট্রেনের লম্বা সিটের মতো সোফায় চুপ করে বসে থাকতাম পা ঝুলিয়ে,0
সেদিনগুলোতে বিরক্ত হলেও চুপ করে বসে থাকতাম দেখে তারা শান্তিতে ব্যবসা করতে পেরেছিল,0
আজ তাদের পে-ব্যাক টাইম,0
বায়তুল মোকাররমের সামনে ঘামতে ঘামতে হাঁটতে হাঁটতে হুট করে ঢুকে পড়লাম এরকম একটা দোকানে,0
"আমি বসে আছি পা ঝুলিয়ে, স্প্রাইটও খাওয়ালো",0
লাচ্চি দিবে নাকি জিজ্ঞেস করছে,0
"আমি বললাম, ‘দেন’",0
কিছুক্ষণ ভাবার টাইম অন্তত পাওয়া গেলো,0
যদিও ম্যানেজার সাহেব একটু পর পর ক্যালকুলেটর থেকে মুখ উঠিয়ে আমার দিকে তাকাচ্ছেন,0
যে কোনও মুহূর্তে আমাকে বেঁধে ফেলবে মনে হচ্ছে,0
লাচ্চি সম্ভবত কোড ওয়ার্ড... আসলে মনেহয় দড়ি আনতে গেছে,0
দড়ি আন ছিকল আন যা ইচ্ছা আন... বাইরের এই লু-হাওয়া থামা না পর্যন্ত আমি শীতাতপ নিয়ন্ত্রিত কক্ষে হাত-পা বাঁধা অবস্থাতেও থাকতে রাজি আছি,0
সিটি কর্পোরেশনের বুল্ডজার এনেও আমাকে নড়াতে পারবি না,0
এই গরমে আবার শরম,0
এই জেনারেশান চিন্তা করছে...ভাবছে,0
"ধরেন, এক গ্রুপ বৃদ্ধাশ্রম চালায়",0
আরেকগ্রুপ একটা এতিম খানা চালায়,0
একদিন দুই গ্রুপ মিলে ভাবল; আসো এক সাথে কাজ করি... এতিম বাচ্চারাও বাবা-মা খুঁজে... আর বৃদ্ধাশ্রমের এরাও খুঁজে সঙ্গ,0
"হয়ে গেলো একটা চমৎকার প্রজেক্ট, সুখি একটা প্রজেক্ট",0
এই জেনারেশান আসলেই ভাবছে,0
কয়েকদিন আগে কিছু ছেলেমেয়ে আসলো,0
ছেলেপেলে বলছি কারণ এসেই আমাকে আঙ্কেল ডাকা শুরু করে দিয়েছে,0
ঝাড়িও দিয়েছি অবশ্য,0
তারা চমৎকার একটা প্রজেক্ট নিয়ে কাজ করছে,0
"মোবাইল ফোনটা বের করেন, তারপর DIGITAL MANUSH নামের এপ্টা নামান",0
নামালেই বুঝবেন কতো কাজের একটা জিনিস তারা বের করেছে,0
"আপনি বাড্ডায় থাকেন, এই মুহূর্তে আপনার একজন ইলেক্ট্রিশিয়ান লাগবে? পেয়ে যাবেন... আপনি উত্তরায় থাকেন এই মুহূর্তে প্লাম্বার লাগবে? পেয়ে যাবেন",0
"তারা প্রতিটা এলাকায় যেয়ে যেয়ে এরকম ইলেক্ট্রিশিয়ান, প্লাম্বার, টেকনিশিয়ান, অটো মেকানিক, কাঠের কাজ করার লোক, গার্ডেনার, মুচি, তাঁতি, কুমার, বাসায় এসে টিভি ঠিক করার লোক, এসি ঠিক করার লোক, ফ্রিজ ঠিক করার লোক, গ্যাসের লাইন ঠিক করার লোক... বলে শেষ করা যাবে না",0
তারা প্রায় ৪৭০০ শ্রমজীবী মানুষের ডাটা ঘুরে ঘুরে কালেক্ট করে এই এপে বসিয়েছে,0
"এবং রাস্তা থেকে যদুমদুকদু ধরে তার নাম ঢুকিয়ে দেয়নি ডাটাবেইজে... তার বর্তমান ঠিকানা, অফিসের ঠিকানা,  ন্যাশনাল আইডিকার্ড নম্বর, ছবি, কাজের অভিজ্ঞতা সার্টিফিকেট, ট্রেনিং সার্টিফিকেট... সব ডাটা বেইজে আছে (যেন কোনও দুষ্টু আপনার বাসায় ফ্রিজ ঠিক করতে এসে স্ক্রু-ড্রাইভার রেখে ফ্রিজ নিয়ে পালিয়ে গেলেও তাকে ট্র্যাক করা যায়)",0
"সেদিন আমি শ্বশুর বাড়ি গেলাম, হুট করে সেই বাসার কারেন্ট গেলো চলে... ফিউজ কেটে গেছে টাইপ কোনও মাইনর সমস্যাই হবে",0
যদিও কারেন্ট-শক ব্যাপারটা খুব একটা সুখকর জিনিস না তারপরেও আমি একে তো জামাই মানুষ... তারপর আবার ইঞ্জিনিয়ারও... কিছু একটা না করলে কেমনে হয়?,0
আমি সবাইকে শান্ত করে বাসার নিচে নেমে এসে এপটা খুলে দিলাম মোহাম্মদপুর সিলেক্ট করে ইলেক্ট্রিশিয়ান সার্চ,0
১৮ জন ইলেক্ট্রিশিয়ান পেলাম এরাউন্ড মি,0
১০ মিনিটের মধ্যে বদরুল নামের একজন হলুদ হেলমেট হাতে নিয়ে হাজির,0
৫ মিনিটে ঠিক করে ফেললো,0
তাকে ২০০ টাকা দিয়ে বিদায় করে আমি দাঁত বের করে বাসায় ঢুকলাম... সে কি তুমুল হাততালি,0
এপের ব্যাপারটা অবশ্য চেপে গিয়েছিলাম সেদিন :P,0
"পরের সপ্তাহে আবার শ্বশুর বাড়ি গেলাম, হুট করে ড্রয়েং রুমের দরজার লক হয়ে গেলো ভিতর থেকে",0
এবারো সেইম ব্যাকগ্রাউড; একে তো জামাই মানুষ... তারপর আবার ইঞ্জিনিয়ার... কিছু একটা না করলে কেমনে হয়?,0
না ওয়েট... হিন্দি সিনেমার মতো চুলের চিকন ক্লিপ দিয়ে তালা খোলার ক্রেডিট আমি নিজে নিলে শ্বশুরবাড়ি আমাকে ভুল বুঝবে,0
তাই সবার সামনে পকেট থেকে মোবাইল বের করে ম্যাজিকের মতো এপটা অন করে ডাক দিলাম সেই এলাকার এভেলেবেল তালা মিস্ত্রীকে,0
১০ মিনিটে জব্বার নামের একজন চোখ কচলাতে কচলাতে আসলো... ৫ মিনিটে দরজা খুলল,0
সে কি তুমুল হাততালি... দাঁত আমার এবারও বন্ধ হয় না,0
... এই ম্যাজিকটা আপনার এলাকাতেও সম্ভব; ঢাকাকে ৮৪ টা এলাকায় ভাগ করা হয়েছে... এখন ২২ টা বিভাগের ডাটা তাদের হাতে...,0
প্রতিদিন বিভিন্ন জায়গা থেকে মানুষ সার্ভিস নিচ্ছে,0
প্রতিদিন আপডেট হচ্ছে,0
আরও ডাটা সংগ্রহের কাজও চলছে পুরো দমে,0
"আমরা উবার সার্ভিস দেখে খুশিতে চিৎকার করি... কিন্তু উবার থেকে কম সুপার না এই এপটা, আমাদের উৎসাহ বা সহযোগিতার অভাবে হারিয়ে যেতে না দেই প্লীজ",0
"আমি তাদের বললাম, “তোমরা কি বিরাট কাজ করে ফেলেছো জানো?”",0
তারা মাথা নিচু করে বলল ‘চেষ্টা করছি আঙ্কেল’,0
"আমি বললাম, “দাঁড়াও তো দেখি তোমাদের এপে আমার অফিসে এসে চুলে কলপ দিয়ে যাবে টাইপ কাউকে পাওয়া যায় নাকি”",0
জোকটা তারা ধরতে পেরেছে ;),0
বলে ‘সরি আর আঙ্কেল ডাকব না’,0
কিউট না?,0
একদিকে সমাজের কিছু উচ্ছন্নে যাওয়া ছেলে ধর্ষণের দায়ে সিলেট বর্ডার দিয়ে ঝাঁপিয়ে পড়ে পালাচ্ছে... আর আরেকদিকে কিছু তারুন্যে ভাসা ঘরের খেয়ে বনের মোষ তাড়ানো টাইপ ছেলে-মেয়ে পুরো দেশের বর্ডারটা উজ্জ্বল করার জন্য ঝাঁপিয়ে পড়ে কাজ করছে,0
দ্বিতীয় গ্রুপটাই সংখ্যায় বড়,0
শুধু সাদামাটা ভাবে বলা ‘সংখ্যায় বড়’ না... সংখ্যায় ২০০ গুণ... ৩০০ গুণ... ৫০০ গুণ বড়,0
"আমাদের সময়, হাততালি, স্ট্যাটাস-বার এদেরই জন্য বেশী ডেডিকেটেড হউক",0
নজরুলের বাপ ঢাকায় সিকিউরিটি গার্ডের চাকরি করে,0
সকালে নজরুল মহাখালী বাস স্ট্যান্ডে নেমেই খুঁজে খুঁজে সে বনানী এসে পড়েছে তার বাপকে দেখতে,0
৬ মাস পর ছেলের দেখা পেয়ে বাপও খুশি,0
"...যে বাসায় চাকরি করে তার বাপ, সেই বাসার গেটের সামনে দাঁড়িয়ে বাপ ব্যাটা গপ্প করছে",0
“একটু পরেই ডিউটি শেষ হয়ে যাইব... তুই গেইটের বাইরে খাড়ায়ে থাক”,0
‘আম্মায় সিদলের ভর্তা পাঠাইসে’,0
“তোর মায়ে কি ভাবসে ঢাকায় আরাম করে বইসে হিদল মিদল খাওনের টাইম আসে??”,0
‘তাই তো দেখতাসি... তোমার দেহি অনেক কাম’,0
"“কাম না রে... এটারে বলে দায়িত্ব; এই বিল্ডিঙে ১৭ টা পরিবার থাকে। সবাই দায়িত্ব আমার কাঁধে দিয়ে রাখসে। সবাই আমারে খুব মান্য করে... আবার আমিও অনেক কঠোর থাকি… অপরিচিত কেউ বিল্ডিঙে ঢুকার আগে, আমারে শ্যাটিসফাই করতে হয়”",0
"...গেটের বাইরে দাঁড়িয়ে ছেলের সাথে গপ্প দিচ্ছে, এমন সময় ডাক আসলো ভিতর থেকে নজরুলের বাপের",0
আমার গাড়ি উপরে চাবি দিয়ে দাগ দিছে কে রে?',0
স্যার আমার জ্ঞানে তো নাই বিষয়টা,0
"“শুয়োরের বাচ্চা, তোর জ্ঞানের খেতা পুরি”... বলেই দিলো এক থাপ্পড়",0
থাপ্পড় দিয়ে ভদ্রলোক প্যান্টে হাত মুছতে মুছতে গজগজ করে আবার এপার্টমেন্টের ভিতরে ঢুকে গেলো,0
"অন্য সময় হলে নজরুলের বাপের চোখে হয়ত পানি এসে পড়তো ... সে পিছনে তাকাতেও ভয় পাচ্ছে। নজু না দেখে ফেলেছে ব্যাপারটা? দেখার অবশ্য কথা না, সে তো গেইটের বাইরে ব্যাগ নিয়ে দাঁড়ায় আছে... উঁকি তো মারার কথা না ভিতরে",0
তার ভয় লাগছে উল্টা ঘুরে কলাপ্সিবল গেইটের দিকে তাকাতে...,0
যদি ঘুরে দেখে নজু বেক্কলের মতো সিদল হাতে নিয়ে তাকায় আছে তার দিকে?,0
...,0
"ইন্টারেস্টিং ব্যাপারটা হলো; সে ঘুরে যদি দেখে নজু বিষয়টা দেখেছে, তাহলেও যেমন তার বাপের চোখে পানি আসবে ...তেমনই যদি ঘুরে দেখে নজু বেক্কলটা কিছুই দেখেনি, তাহলেও কিন্তু আজ খুশিতে তার চোখে পানি আসবে...",0
"আমার-আপনার যেমন অপমানবোধ আছে... ঠিক তেমনই, প্রত্যেকেরই সেইম অপমান বোধ আছে রে ভাই",0
"প্রতি বছর মে-দিবস আসলেই ‘তাদের ডিউটি ৮ ঘন্টার এক ঘণ্টা বেশী না’ টাইপ বুলি আউরাই... কিন্তু এই ৮ ঘণ্টার মাঝে তার ন্যায টাকাটা ছাড়া আর কি কি দিলাম তাদের, এটা নিয়ে কথা বলি না",0
"আমাদের মতো তাদের যেমন অপমানবোধ আছে... ঠিক তেমনই আমাদের মতই, এদেরও খুশি আছে",0
"...""এদের সাথে আমাদের পার্থক্য হলো যে এদের খুশি করা যায় খুব সহজে""...আজকে আপনার বাসার দারোয়ানকে হাসি মুখে বলে দেখেন;",0
‘ভাই আজকে আপনাকে সুন্দর লাগছে কেন? চুল কেটেছেন নাকি?’,0
"বা,",0
